F1,Danceability,Energy,Loudness,Liveness,Valence,Views,Likes,Stream
6014,0.266,0.925,-3.75,0.19,0.2,50530,1391,36604282
6015,0.382,0.954,-4.831,0.244,0.513,9156448,202627,17848858
6016,0.143,0.995,-5.698,0.364,0.079,12795992,115635,35732510
6017,0.243,0.97,-2.518,0.284,0.243,16422,481,16820162
6018,0.59,0.654,-7.85,0.107,0.223,14744574,127413,19006181
6019,0.493,0.83,-5.983,0.102,0.114,7366137,55000,18252617
6020,0.238,0.98,-3.855,0.234,0.13,282063,3489,10798565
6021,0.589,0.384,-15.075,0.0596,0.354,947348,16650,452183658
6022,0.727,0.559,-10.194,0.0629,0.393,79225044,419809,69966608
6023,0.831,0.782,-10.48,0.032,0.631,10649959,78008,113740459
6024,0.487,0.094,-19.555,0.172,0.0788,9080536,60229,36098941
6025,0.39,0.0803,-20.518,0.127,0.184,9080536,60229,59303214
6026,0.355,0.0629,-19.544,0.0975,0.203,55253,937,22988097
6027,0.892,0.593,-9.429,0.0996,0.867,5934909,56153,22562890
6028,0.481,0.317,-17.356,0.0786,0.435,42591735,189582,19018249
6029,0.741,0.97,-6.364,0.295,0.778,3340906,34744,22448160
6030,0.584,0.186,-17.158,0.273,0.336,59686,616,9546360
6031,0.532,0.0657,-19.136,0.0946,0.292,10090138,269046,88007244
6032,0.438,0.00756,-26.44,0.109,0.277,1920115,18103,64927999
6033,0.501,0.0454,-18.783,0.2,0.255,580364,10157,19663270
6034,0.499,0.0341,-22.31,0.131,0.31,258544,4569,52963093
6035,0.442,0.033,-23.063,0.151,0.21,5463161,97991,40361101
6036,0.643,0.175,-16.813,0.143,0.642,262843,2258,31247039
6037,0.626,0.152,-14.182,0.12,0.545,724113,7406,28232989
6038,0.646,0.193,-15.631,0.12,0.434,612546,3484,10979406
6039,0.513,0.112,-16.156,0.0721,0.577,1721734,14396,13759981
6040,0.35,0.607,-11.141,0.116,0.597,5154907,48560,58438420
6041,0.782,0.589,-4.827,0.164,0.869,23240180,255142,191529761
6042,0.753,0.749,-6.132,0.0845,0.832,147703,910,62735329
6043,0.592,0.861,-5.177,0.492,0.794,328668,3120,24999259
6044,0.622,0.725,-5.627,0.34,0.467,8715574,80784,19767666
6045,0.72,0.67,-10.224,0.0928,0.566,1027874,25956,30167941
6046,0.719,0.863,-4.148,0.147,0.765,6816717,84515,24372202
6047,0.795,0.667,-7.636,0.407,0.694,324967,2911,9740148
6048,0.831,0.6,-8.024,0.497,0.659,42496,1090,7774901
6049,0.564,0.532,-7.228,0.238,0.182,1183590,16682,8130120
6050,0.677,0.524,-10.873,0.102,0.265,7703173,71062,10742054
6051,0.649,0.888,-4.807,0.0888,0.553,104413485,626409,315784733
6052,0.639,0.903,-5.013,0.174,0.96,20001575,102356,86127506
6053,0.378,0.736,-9.438,0.107,0.796,6974725,31871,31439412
6054,0.71,0.698,-5.797,0.478,0.852,1105782,4399,51326665
6055,0.659,0.906,-3.906,0.105,0.792,4699687,35159,66186179
6056,0.523,0.477,-9.076,0.101,0.249,141777,1113,60713254
6057,0.646,0.964,-3.177,0.293,0.747,15467911,71439,36639195
6058,0.395,0.443,-7.972,0.504,0.714,1643517,8893,23729166
6059,0.478,0.552,-6.46,0.103,0.886,1139599,5422,7765220
6060,0.649,0.521,-4.787,0.223,0.365,1257912,8930,9485200
6061,0.366,0.956,-3.725,0.449,0.159,21459553,169749,107661259
6062,0.512,0.996,-2.1,0.347,0.0601,36497582,259394,83258484
6063,0.286,0.982,-3.828,0.309,0.118,15923275,105115,46480715
6064,0.413,0.982,-4.079,0.323,0.155,2810596,27558,36360866
6065,0.317,0.985,-4.588,0.127,0.0483,25010411,313496,30023222
6066,0.347,0.982,-3.399,0.375,0.146,172536,600,20992137
6067,0.494,0.969,-3.5,0.0736,0.129,157775,3478,16216733
6068,0.195,0.958,-4.391,0.371,0.11,16635838,104067,7167929
6069,0.361,0.986,-2.486,0.126,0.217,2456099,18612,29042336
6070,0.522,0.954,-6.468,0.119,0.329,531869,15046,4035339
6071,0.517,0.206,-12.233,0.118,0.489,2578897,44268,266231847
6072,0.621,0.853,-5.735,0.0893,0.714,15639061,109402,105033637
6073,0.62,0.773,-8.324,0.158,0.934,599018,9666,6225707
6074,0.423,0.761,-6.593,0.215,0.781,2542966,11438,20938953
6075,0.752,0.544,-10.373,0.109,0.723,1738827,10535,24548742
6076,0.64,0.321,-12.581,0.107,0.356,6863444,37233,35887754
6077,0.44,0.446,-9.928,0.179,0.201,4846896,39848,52411461
6078,0.579,0.662,-6.885,0.117,0.574,1588723,9415,39378045
6079,0.483,0.436,-8.734,0.103,0.241,228891,3624,11705175
6080,0.605,0.619,-8.971,0.0732,0.578,691561,2920,35071572
6081,0.878,0.619,-5.56,0.113,0.639,668632217,12973643,1393903455
6082,0.8,0.563,-10.209,0.0797,0.961,99869043,496839,109740687
6083,0.607,0.281,-12.632,0.29,0.468,534761,10523,103903090
6084,0.766,0.771,-9.108,0.113,0.297,6979877,108745,108284438
6085,0.661,0.578,-6.328,0.135,0.278,493276,9475,690313
6086,0.891,0.503,-5.777,0.0763,0.674,668632217,12973643,66118224
6087,0.466,0.721,-5.45,0.148,0.425,4900724,49355,12408618
6088,0.547,0.547,-3.419,0.0875,0.186,23143,464,12823142
6089,0.444,0.439,-8.784,0.105,0.152,261774,12107,2228939
6090,0.558,0.743,-4.884,0.107,0.466,2087067,16021,6356223
6091,0.651,0.376,-11.32,0.13,0.593,19858074,121841,64398257
6093,0.61,0.336,-11.797,0.0677,0.622,144911,3642,22910729
6094,0.844,0.561,-7.677,0.103,0.936,9282748,42987,32428257
6095,0.687,0.676,-5.74,0.133,0.527,29537940,141679,11298698
6096,0.706,0.309,-11.635,0.195,0.746,2034944,19082,12125077
6097,0.487,0.245,-12.101,0.118,0.521,1669433,7487,13707918
6100,0.824,0.238,-17.65,0.0878,0.737,750155,5547,9291060
6101,0.69,0.834,-5.79,0.136,0.738,8246850,133688,318903968
6102,0.696,0.875,-3.682,0.159,0.772,53404348,424206,148900381
6103,0.807,0.701,-10.663,0.066,0.656,4550905,210070,15187964
6104,0.681,0.666,-10.905,0.34,0.239,8413145,110829,29391068
6105,0.478,0.953,-3.743,0.0589,0.755,126735,897,17323557
6106,0.632,0.749,-5.125,0.73,0.702,19822513,122737,38614762
6107,0.358,0.835,-3.446,0.708,0.439,6662743,41098,15718363
6108,0.685,0.763,-4.842,0.36,0.658,15922,271,14108711
6109,0.7,0.736,-5.34,0.0875,0.802,1487510,17843,4113970
6113,0.602,0.684,-8.021,0.175,0.961,1709895,16148,44202666
6115,0.808,0.793,-8.1,0.0751,0.88,14258,250,5635132
6116,0.577,0.296,-12.634,0.0978,0.311,101238,1986,23786817
6117,0.766,0.697,-9.913,0.058,0.783,2628,65,11856492
6118,0.353,0.66,-6.101,0.0793,0.559,2787060,13382,7593642
6119,0.861,0.798,-8.85,0.0585,0.975,213266,3060,7455379
6121,0.438,0.606,-6.549,0.0754,0.266,8356688,77565,185920494
6122,0.22,0.708,-9.051,0.102,0.453,4176369,21821,95912116
6123,0.751,0.703,-5.687,0.196,0.907,5470959,57600,150149238
6124,0.598,0.901,-6.081,0.178,0.814,9601064,79063,77676515
6125,0.46,0.932,-6.264,0.114,0.849,4892291,54752,121354271
6126,0.488,0.959,-5.575,0.025,0.67,1442427,7912,13824833
6127,0.545,0.552,-9.351,0.105,0.243,741,28,30855489
6128,0.337,0.143,-16.452,0.251,0.0722,231376,2029,9275875
6129,0.75,0.782,-6.834,0.142,0.941,1629707,19979,6841027
6130,0.567,0.322,-9.747,0.122,0.211,445877,5511,8998166
6132,0.633,0.49,-7.668,0.0886,0.66,1702693,22567,38696452
6133,0.53,0.0993,-23.548,0.153,0.588,352641,4026,56578476
6134,0.499,0.0875,-20.383,0.11,0.418,1555037,13688,58457918
6135,0.576,0.367,-14.785,0.124,0.77,459072,7108,22264848
6136,0.57,0.398,-13.111,0.11,0.411,552113,4653,8208726
6137,0.552,0.213,-16.777,0.116,0.332,1637392,16840,34171223
6138,0.522,0.79,-6.242,0.288,0.244,3265280,18719,14166012
6139,0.447,0.208,-18.663,0.105,0.511,806138,4680,15010821
6140,0.346,0.175,-17.192,0.154,0.357,118599,1285,8136528
6141,0.683,0.63,-8.844,0.314,0.481,40334061,188914,201401196
6145,0.695,0.776,-6.445,0.167,0.696,437188,11978,738659
6146,0.35,0.241,-15.806,0.308,0.0691,6737560,69731,30897616
6147,0.688,0.554,-11.218,0.0978,0.615,156227,1993,4851243
6148,0.738,0.717,-9.623,0.133,0.915,14579024,95075,12276643
6149,0.147,0.14,-15.178,0.0953,0.195,24615977,123686,13617164
6150,0.341,0.114,-12.903,0.104,0.0797,5666623,68774,11363376
6151,0.844,0.745,-7.871,0.911,0.752,17413331,267249,45638615
6152,0.729,0.703,-6.671,0.38,0.357,4338101,48011,37615106
6153,0.87,0.841,-5.084,0.333,0.857,20131537,257744,44687586
6154,0.964,0.785,-2.222,0.0563,0.524,1692264,33916,27916701
6155,0.919,0.785,-4.141,0.112,0.801,163499,2925,51435303
6156,0.532,0.934,-3.582,0.685,0.613,56010,435,11265834
6157,0.869,0.712,-6.499,0.864,0.675,686849,9266,23930614
6158,0.571,0.909,-3.774,0.25,0.557,7016213,53229,7957575
6159,0.937,0.94,-2.759,0.235,0.752,1535754,28996,5847848
6160,0.726,0.721,-3.35,0.244,0.475,227274,1192,10520830
6161,0.408,0.48,-11.017,0.0877,0.19,153173130,747796,302303908
6162,0.306,0.722,-5.963,0.117,0.41,57070842,373887,245359052
6163,0.371,0.758,-5.679,0.116,0.452,2060249,19988,124062861
6164,0.463,0.629,-7.075,0.176,0.459,7660515,61576,48362442
6165,0.623,0.38,-15.221,0.3,0.46,534723,7897,32673964
6166,0.204,0.896,-5.931,0.152,0.653,5466841,31444,41755071
6167,0.497,0.961,-5.774,0.129,0.675,1797676,7512,10066943
6168,0.581,0.906,-5.573,0.133,0.813,1544248,8640,8540422
6169,0.641,0.894,-5.108,0.409,0.926,517908,3407,5662948
6170,0.557,0.798,-5.843,0.547,0.612,3597462,21412,9079345
6171,0.529,0.843,-6.908,0.0608,0.188,1083817995,5666051,457324848
6172,0.455,0.487,-7.112,0.358,0.139,200971158,1003865,187138187
6173,0.57,0.931,-5.78,0.375,0.4,33342990,180041,69854845
6174,0.525,0.807,-9.298,0.178,0.3,1083817995,5666051,92550543
6175,0.433,0.455,-14.47,0.0634,0.391,47432201,225736,21873764
6176,0.356,0.634,-11.372,0.304,0.679,16388016,81637,16742502
6177,0.527,0.306,-12.63,0.322,0.1,483844,5306,7762084
6178,0.585,0.804,-6.205,0.179,0.673,67899,1221,17383588
6179,0.451,0.897,-5.19,0.284,0.555,905083,15018,5246965
6180,0.541,0.742,-7.79,0.124,0.342,9986947,55053,6740404
6181,0.292,0.823,-6.763,0.155,0.244,116396795,653368,264620800
6182,0.263,0.759,-7.288,0.231,0.429,58253,1322,234087978
6184,0.48,0.887,-4.91,0.33,0.69,1535,54,86631233
6185,0.334,0.854,-7.531,0.158,0.284,1829837,28168,78358269
6187,0.537,0.662,-7.52,0.0863,0.471,7279474,47310,13149457
6188,0.371,0.557,-14.184,0.115,0.281,11320583,74323,5713305
6189,0.196,0.936,-6.401,0.0827,0.152,7042604,32755,7824638
6190,0.599,0.633,-9.331,0.104,0.574,2889750,31199,4344984
6191,0.723,0.694,-6.694,0.052,0.739,2821749,21053,49791393
6192,0.774,0.647,-6.682,0.46,0.965,6589132,57797,27512289
6193,0.653,0.647,-7.028,0.0753,0.936,7206419,55700,22741212
6194,0.692,0.897,-4.969,0.116,0.968,11643977,60920,22481466
6195,0.734,0.787,-7.358,0.329,0.757,122387,2387,13474029
6196,0.446,0.793,-4.746,0.573,0.901,1445344,18278,26430789
6197,0.626,0.219,-18.227,0.702,0.267,845528,18424,9200874
6198,0.777,0.342,-14.13,0.273,0.808,1150656,8369,6169867
6199,0.725,0.299,-15.108,0.118,0.527,41755,458,18677193
6200,0.572,0.109,-11.712,0.355,0.134,2051813,26726,12703254
6201,0.416,0.668,-5.074,0.248,0.28,24412104,77744,30583769
6202,0.666,0.621,-6.104,0.103,0.52,24712181,64215,48724386
6203,0.617,0.42,-8.09,0.0973,0.174,42615910,130820,42844474
6204,0.576,0.748,-4.798,0.369,0.437,77666166,278537,40349241
6205,0.482,0.478,-9.08,0.227,0.391,26022,451,22792640
6206,0.501,0.508,-7.306,0.108,0.276,785630,4486,29910041
6207,0.46,0.775,-6.577,0.056,0.517,222026,1112,48128033
6208,0.459,0.602,-7.315,0.145,0.159,301824,4962,27763517
6209,0.528,0.586,-5.684,0.0575,0.305,36600700,112296,29346529
6210,0.539,0.543,-5.798,0.111,0.134,32643508,118595,19666825
6211,0.56,0.855,-5.232,0.0532,0.96,33735275,215888,58431116
6212,0.549,0.498,-9.203,0.109,0.575,2547862,18617,62439758
6213,0.442,0.634,-7.683,0.0953,0.578,35666649,132395,45944711
6214,0.688,0.795,-4.537,0.0484,0.921,366685,3212,36688539
6215,0.604,0.749,-7.591,0.0564,0.889,34069,301,60528540
6216,0.772,0.868,-5.183,0.17,0.917,162061,1550,33673340
6217,0.498,0.85,-6.494,0.292,0.935,24514,391,22573910
6218,0.75,0.709,-6.152,0.0473,0.939,3085,41,11579341
6219,0.715,0.619,-8.654,0.0607,0.851,72938,806,9066364
6220,0.506,0.624,-4.997,0.104,0.664,9215,132,22770915
6221,0.812,0.974,-2.327,0.582,0.064,43820274,924593,136482067
6222,0.753,0.925,-4.534,0.0888,0.6,142201,3539,33186489
6223,0.603,0.551,-7.65,0.394,0.14,207928,3646,1666927
6224,0.836,0.916,-2.675,0.13,0.115,3005619,62423,12225286
6225,0.687,0.663,-3.142,0.14,0.302,4432708,87136,8532687
6226,0.734,0.777,-7.775,0.0975,0.487,232033,7060,11504965
6227,0.498,0.833,-7.338,0.499,0.38,25979,976,701825
6228,0.537,0.651,-8.584,0.532,0.396,2066823,35637,2980352
6229,0.806,0.672,-6.204,0.147,0.698,370933,6871,6366882
6230,0.822,0.886,-4.623,0.118,0.82,232033,7060,2072813
6232,0.571,0.134,-14.65,0.111,0.459,1384531,14696,53728298
6233,0.474,0.149,-18.635,0.0919,0.482,6368340,34017,46639648
6234,0.383,0.291,-9.93,0.35,0.305,1440157,9898,15687167
6235,0.562,0.213,-12.273,0.104,0.48,926853,6781,25517679
6236,0.594,0.0635,-15.725,0.109,0.304,13526927,60052,22408415
6237,0.555,0.331,-17.718,0.235,0.437,537767,7132,28036384
6238,0.433,0.0417,-21.756,0.0805,0.179,291610,2870,14541237
6239,0.502,0.235,-17.049,0.0996,0.533,7088134,18627,11443602
6240,0.583,0.265,-15.798,0.36,0.734,2456067,7900,7178337
6241,0.518,0.659,-6.724,0.0817,0.71,158455812,554186,69054824
6242,0.416,0.71,-4.316,0.144,0.238,4974063,30212,5726868
6243,0.48,0.583,-6.272,0.305,0.357,75477691,150603,30630918
6244,0.745,0.471,-7.518,0.138,0.545,4706282,36665,22888240
6245,0.516,0.39,-7.432,0.12,0.559,6070299,113566,12454248
6246,0.475,0.829,-4.249,0.294,0.657,10546435,49181,25252345
6247,0.413,0.507,-7.971,0.0983,0.339,142745528,419014,33093356
6248,0.509,0.562,-7.86,0.0978,0.465,28030003,132869,23986269
6249,0.322,0.656,-6.034,0.0814,0.401,72322232,319839,58447037
6250,0.582,0.814,-4.471,0.51,0.461,5639690,40649,4847818
6251,0.273,0.00573,-39.245,0.0857,0.174,15122,193,28023768
6252,0.227,0.00482,-36.351,0.157,0.0731,5244,80,14087745
6253,0.209,0.00299,-33.974,0.104,0.039,84507,1549,19045470
6254,0.297,0.00693,-35.899,0.0713,0.117,90,1,2219658
6255,0.105,0.0355,-25.317,0.0956,0.039,371908,5270,15131689
6256,0.163,0.0366,-27.021,0.0908,0.17,12979,185,11366336
6257,0.343,0.0209,-27.015,0.126,0.0393,45058,474,29170056
6258,0.115,0.0357,-24.281,0.09,0.0555,827,18,8002140
6259,0.401,0.00843,-36.797,0.15,0.126,3335,42,3104109
6260,0.214,0.0196,-27.86,0.0651,0.181,3845939,74542,8502705
6261,0.276,0.572,-7.818,0.2,0.285,764832,5730,169769959
6262,0.643,0.679,-6.382,0.7,0.491,210201988,479826,144675225
6263,0.55,0.848,-6.422,0.322,0.547,21327518,87894,60291663
6264,0.34,0.445,-7.926,0.694,0.17,2942,102,80931522
6265,0.684,0.763,-6.861,0.0916,0.678,38151851,127316,49991476
6266,0.63,0.848,-6.242,0.271,0.776,33306921,108476,27736457
6267,0.54,0.538,-8.006,0.579,0.261,3405142,22305,19717104
6268,0.67,0.699,-6.591,0.701,0.37,33306921,108476,14476589
6269,0.655,0.475,-15.666,0.0546,0.831,2221168,10608,16803066
6271,0.469,0.278,-16.311,0.133,0.331,1715425,14869,133419253
6272,0.626,0.425,-15.656,0.114,0.952,10399742,66601,89046665
6273,0.568,0.224,-15.069,0.127,0.0709,7982164,48094,80080416
6274,0.264,0.32,-11.716,0.134,0.171,7495646,72047,55074119
6275,0.335,0.303,-10.943,0.0907,0.186,959955,4191,61244186
6276,0.261,0.38,-9.148,0.105,0.0793,49738566,360910,35975116
6277,0.16,0.123,-18.111,0.157,0.239,806216,4914,27582760
6278,0.185,0.24,-14.889,0.105,0.11,24216375,236480,35568373
6279,0.511,0.245,-16.755,0.401,0.143,4680223,38253,21001087
6280,0.507,0.454,-9.06,0.22,0.634,2101035,43879,28521750
6281,0.823,0.743,-13.98,0.0707,0.966,1386093,19512,79246152
6282,0.681,0.773,-5.749,0.11,0.429,1386093,19512,99111162
6283,0.796,0.892,-8.31,0.0717,0.965,9394797,93272,124665186
6284,0.857,0.7,-14.506,0.411,0.973,1353805,13465,57598129
6285,0.734,0.45,-13.92,0.296,0.595,5234478,33108,45514560
6286,0.692,0.79,-14.065,0.101,0.96,2066139,32068,84463761
6287,0.341,0.721,-10.311,0.216,0.237,299161,4679,55821447
6288,0.758,0.638,-13.01,0.0938,0.984,333458,6926,40348150
6289,0.817,0.697,-12.445,0.064,0.967,1386093,19512,24760740
6290,0.674,0.711,-15.581,0.0925,0.961,62679568,439765,16835071
6291,0.296,0.0435,-29.73,0.0786,0.0302,207635,1669,29320672
6292,0.328,0.00278,-38.801,0.105,0.194,479077,3463,8894224
6293,0.427,0.0204,-31.351,0.274,0.346,479077,3463,8296487
6294,0.376,0.0192,-35.626,0.0778,0.197,41452,269,20735924
6295,0.172,0.014,-27.988,0.0735,0.0348,35246,562,18513273
6296,0.357,0.00683,-35.489,0.075,0.0986,479077,3463,5687032
6297,0.445,0.00325,-41.001,0.0698,0.373,479077,3463,2176763
6298,0.302,0.119,-18.059,0.11,0.0381,3398660,38733,16021304
6299,0.553,0.0284,-33.318,0.104,0.691,128543,493,2653001
6300,0.301,0.0464,-26.438,0.0873,0.0369,3398660,38733,6301529
6301,0.591,0.785,-7.768,0.126,0.785,132308796,664376,89466323
6302,0.619,0.876,-6.253,0.0828,0.772,132308796,664376,161832481
6303,0.62,0.929,-3.714,0.667,0.914,6112870,25389,30288587
6304,0.704,0.542,-10.047,0.0499,0.381,24700679,109200,32102854
6305,0.641,0.408,-9.829,0.0755,0.393,12064857,71725,38502583
6306,0.689,0.787,-5.57,0.0785,0.915,17878949,88236,32968633
6307,0.787,0.856,-4.783,0.135,0.882,228054165,481359,105704458
6308,0.543,0.905,-3.147,0.797,0.782,6317560,23397,24464911
6309,0.668,0.82,-3.152,0.313,0.911,17330677,71212,13573721
6310,0.588,0.52,-8.805,0.0783,0.414,22743520,85724,14089236
6311,0.481,0.636,-6.737,0.098,0.612,454833046,2492665,70573974
6312,0.666,0.44,-9.32,0.198,0.341,223596260,1196853,81670359
6313,0.723,0.596,-10.124,0.15,0.413,523217,7877,32089480
6314,0.377,0.585,-8.894,0.242,0.579,57063820,319551,23791920
6315,0.481,0.649,-5.958,0.945,0.296,454833046,2492665,30608518
6316,0.458,0.659,-9.173,0.86,0.555,768181,4087,22586940
6317,0.617,0.326,-10.543,0.0995,0.293,223596260,1196853,21390986
6318,0.472,0.636,-8.266,0.662,0.318,52650846,286547,14857214
6319,0.384,0.754,-10.339,0.108,0.808,49372171,297216,14270750
6320,0.383,0.53,-8.059,0.983,0.275,476049,3647,15306852
6321,0.514,0.747,-6.866,0.122,0.578,13246477,125855,10434681
6322,0.729,0.651,-6.341,0.119,0.632,121639491,283485,46894697
6323,0.705,0.86,-4.684,0.0843,0.952,247286626,680798,60193287
6324,0.672,0.823,-4.985,0.104,0.94,18670560,58078,9286381
6325,0.722,0.859,-3.355,0.112,0.347,70540,1070,32703787
6326,0.574,0.689,-4.492,0.115,0.34,95628035,269993,36928698
6327,0.596,0.684,-4.233,0.0907,0.121,3254699,31733,26898629
6328,0.744,0.458,-5.246,0.0992,0.352,6116532,38283,10438556
6329,0.567,0.699,-3.473,0.157,0.277,536129,12949,665847
6330,0.566,0.627,-4.518,0.152,0.523,33654872,146575,16403239
6331,0.862,0.479,-9.199,0.589,0.924,70979370,814355,428994279
6332,0.767,0.551,-7.328,0.0451,0.796,5705525,84738,91233443
6333,0.9,0.656,-7.218,0.189,0.288,23448987,217467,35252851
6334,0.652,0.498,-6.2,0.149,0.336,16022678,174035,31232149
6335,0.489,0.757,-4.062,0.234,0.567,887537,22135,19772020
6336,0.784,0.518,-4.828,0.0646,0.491,14449369,138389,11055405
6337,0.702,0.458,-8.195,0.126,0.679,1289765,19417,34944874
6338,0.635,0.795,-5.089,0.119,0.404,2588132,48516,109076685
6339,0.644,0.443,-7.308,0.117,0.0534,3160132,38718,11929263
6340,0.514,0.483,-8.202,0.3,0.231,311880,9553,5261792
6341,0.39,0.355,-13.509,0.735,0.262,153206,1298,151001820
6342,0.604,0.638,-8.235,0.965,0.784,2558312,42647,56384864
6343,0.481,0.33,-11.63,0.116,0.393,11064226,91199,32757259
6344,0.674,0.833,-5.631,0.0957,0.827,1348458,4277,46621918
6345,0.518,0.388,-13.892,0.416,0.663,1433351,15277,29835108
6346,0.573,0.405,-9.131,0.112,0.267,1275,48,10732125
6347,0.784,0.794,-10.288,0.0329,0.969,983874,5408,22211550
6348,0.496,0.328,-15.55,0.697,0.568,24179,485,5571003
6349,0.659,0.855,-6.338,0.14,0.474,2558312,42647,16994148
6350,0.683,0.709,-11.404,0.088,0.84,76251,2353,16855424
6351,0.534,0.904,-3.315,0.128,0.96,43250324,199401,350658024
6352,0.754,0.927,-2.597,0.307,0.975,8419625,58805,23718171
6353,0.577,0.49,-7.262,0.14,0.422,9934827,64810,7131734
6354,0.768,0.802,-4.026,0.108,0.949,3347801,18346,7415941
6355,0.66,0.705,-4.225,0.077,0.817,11342697,67072,6463393
6356,0.798,0.747,-5.034,0.0962,0.749,14780135,59224,7370149
6357,0.502,0.965,-2.946,0.34,0.962,1831637,14762,10657598
6358,0.48,0.994,-2.072,0.209,0.784,11295596,47093,6325861
6359,0.659,0.882,-4.304,0.114,0.922,11520558,43460,2954222
6360,0.569,0.99,-2.838,0.2,0.951,5109397,23138,4314848
6361,0.501,0.564,-9.358,0.418,0.438,177678901,825019,81560624
6362,0.539,0.742,-5.333,0.103,0.556,31530727,246729,62993670
6363,0.628,0.662,-9.985,0.958,0.357,121318917,453844,36880011
6364,0.714,0.957,-3.556,0.283,0.968,5082808,42127,35695323
6365,0.69,0.542,-8.843,0.1,0.606,121318917,453844,19969957
6366,0.655,0.903,-3.938,0.0553,0.624,7907886,36426,29777116
6367,0.531,0.916,-4.655,0.336,0.896,15502785,93640,19843775
6368,0.693,0.732,-9.04,0.673,0.588,36880919,180472,30793868
6369,0.696,0.634,-8.015,0.119,0.436,12212306,81390,25997109
6370,0.556,0.537,-10.761,0.757,0.313,7907886,36426,10177415
6371,0.591,0.862,-3.641,0.212,0.896,178605385,429403,66145036
6372,0.524,0.782,-3.219,0.111,0.812,508151,4344,40785460
6373,0.76,0.667,-8.384,0.104,0.742,171310043,425421,43457741
6374,0.735,0.629,-7.056,0.0759,0.843,7152,117,66472902
6375,0.583,0.832,-5.918,0.151,0.881,17765673,66105,69117125
6376,0.744,0.678,-8.22,0.208,0.913,7606362,22025,24822100
6377,0.731,0.779,-4.101,0.0419,0.907,95661253,591755,61464049
6378,0.588,0.771,-5.125,0.117,0.657,1844404,21200,16281947
6379,0.536,0.859,-5.003,0.358,0.705,57076922,113859,22820025
6380,0.826,0.555,-7.603,0.0526,0.884,3494076,18446,8435052
6381,0.251,0.308,-11.544,0.258,0.287,70670821,245242,36184736
6382,0.458,0.425,-9.229,0.152,0.818,60459069,195450,28941771
6383,0.335,0.142,-18.651,0.396,0.336,9207172,42307,22100676
