F1,Url_spotify,Track,Url_youtube,Title,Views,Likes,Stream
8675,https://open.spotify.com/artist/3sgFRtyBnxXD5ESfmbK4dl,Let The Bass Kick In Miami Girl - The Only Way Is Essex Mix,https://www.youtube.com/watch?v=LxHinm1lA30,Let The Bass Kick In Miami Girl (The Only Way Is Essex Mix),4468,46,15092931
8676,https://open.spotify.com/artist/3sgFRtyBnxXD5ESfmbK4dl,Rock The BeaT,https://www.youtube.com/watch?v=Sivxm7Yzm04,LMFAO - Rock The Beat,52140,225,3447302
8677,https://open.spotify.com/artist/35U9lQaRWSQISxQAB94Meo,A Horse with No Name,https://www.youtube.com/watch?v=na47wMFfQCo,America - A Horse With No Name (Official Audio),2297205,31742,503532637
8678,https://open.spotify.com/artist/35U9lQaRWSQISxQAB94Meo,Sister Golden Hair,https://www.youtube.com/watch?v=XIycEe59Auc,America - Sister Golden Hair (HQ Original),25414160,113452,148097616
8679,https://open.spotify.com/artist/35U9lQaRWSQISxQAB94Meo,Ventura Highway,https://www.youtube.com/watch?v=ujsOx33f4mk,America - Ventura Highway (1975) | LIVE,2474965,20652,160985238
8680,https://open.spotify.com/artist/35U9lQaRWSQISxQAB94Meo,Lonely People,https://www.youtube.com/watch?v=A_OboeBSMdk,America - Lonely People (1975) | LIVE,553188,7040,26268353
8681,https://open.spotify.com/artist/35U9lQaRWSQISxQAB94Meo,You Can Do Magic,https://www.youtube.com/watch?v=tt4cR9szMS8,America - You Can Do Magic (Official Music Video),19186089,150515,47858922
8682,https://open.spotify.com/artist/35U9lQaRWSQISxQAB94Meo,I Need You,https://www.youtube.com/watch?v=jK24Latt4pc,America - I Need You (1975) | LIVE,318518,4397,38437029
8683,https://open.spotify.com/artist/35U9lQaRWSQISxQAB94Meo,Tin Man,https://www.youtube.com/watch?v=zGl4PP9xaaQ,America - Tin Man (Official Audio),2017659,24900,38365649
8684,https://open.spotify.com/artist/35U9lQaRWSQISxQAB94Meo,All My Life,https://www.youtube.com/watch?v=kBVW3AG7jEg,America - All My Life (Live in Chicago),352159,2326,27691603
8685,https://open.spotify.com/artist/35U9lQaRWSQISxQAB94Meo,Daisy Jane,https://www.youtube.com/watch?v=2JYuuk4L2Vc,America - Daisy Jane [w/ lyrics],2836290,12913,8365512
8686,https://open.spotify.com/artist/35U9lQaRWSQISxQAB94Meo,Sandman,https://www.youtube.com/watch?v=fSPvr5sSNas,America - Sandman (1975) | LIVE,186547,2633,12682469
8687,https://open.spotify.com/artist/2cCUtGK9sDU2EoElnk0GNB,Tropic Morning News,https://www.youtube.com/watch?v=zdU0qwZKLfU,The National - Tropic Morning News (Lyric Video),287826,7005,2251915
8688,https://open.spotify.com/artist/2cCUtGK9sDU2EoElnk0GNB,Weird Goodbyes (feat. Bon Iver),https://www.youtube.com/watch?v=zcII2C6yh0A,The National (feat. Bon Iver) - Weird Goodbyes [Official Lyric Video],771918,12601,11320515
8689,https://open.spotify.com/artist/2cCUtGK9sDU2EoElnk0GNB,coney island (feat. The National),https://www.youtube.com/watch?v=c_p_TBaHvos,Taylor Swift - coney island (Lyric Video) ft. The National,9967596,157744,108981666
8690,https://open.spotify.com/artist/2cCUtGK9sDU2EoElnk0GNB,I Need My Girl,https://www.youtube.com/watch?v=A-Tod1_tZdU,"The National - ""I Need My Girl""",16268049,91160,141126079
8691,https://open.spotify.com/artist/2cCUtGK9sDU2EoElnk0GNB,Light Years,https://www.youtube.com/watch?v=5FQtSn_vak0,The National - 'Light Years',3845491,40683,48372913
8692,https://open.spotify.com/artist/2cCUtGK9sDU2EoElnk0GNB,Fake Empire,https://www.youtube.com/watch?v=jsvgH2yZ5m0,The National - Fake Empire  (HD) (Boxer 2007),23180,255,51832843
8693,https://open.spotify.com/artist/2cCUtGK9sDU2EoElnk0GNB,About Today - 2021 Remaster,https://www.youtube.com/watch?v=N-nq3SmUkvw,About Today (2021 Remaster),55722,851,74190055
8694,https://open.spotify.com/artist/2cCUtGK9sDU2EoElnk0GNB,Bloodbuzz Ohio,https://www.youtube.com/watch?v=WgIp1Y2akRA,The National - Bloodbuzz Ohio,1094885,6816,58929252
8695,https://open.spotify.com/artist/2cCUtGK9sDU2EoElnk0GNB,I Should Live in Salt,https://www.youtube.com/watch?v=CPITD9e7hBY,"The National performing ""I Should Live in Salt"" Live on KCRW",369262,2874,48174242
8696,https://open.spotify.com/artist/2cCUtGK9sDU2EoElnk0GNB,Don't Swallow the Cap,https://www.youtube.com/watch?v=bFnA-8H-5lo,"The National - ""Don't Swallow the Cap""",9606536,38488,53782928
8697,https://open.spotify.com/artist/1k1AM2ESRQseVAj6rvBdtx,Experience,https://www.youtube.com/watch?v=hN_q-_nGv4U,Ludovico Einaudi - Experience,55190725,1276659,304049897
8698,https://open.spotify.com/artist/1k1AM2ESRQseVAj6rvBdtx,Run,https://www.youtube.com/watch?v=jfz-XDWPt-M,Ludovico Einaudi - Run,5637450,31452,24513821
8699,https://open.spotify.com/artist/1k1AM2ESRQseVAj6rvBdtx,Life,https://www.youtube.com/watch?v=XvdtKK-UaE0,Ludovico Einaudi - Life (Official Music Video),4849013,89956,28877799
8700,https://open.spotify.com/artist/1k1AM2ESRQseVAj6rvBdtx,Burning,https://www.youtube.com/watch?v=RIf2OXtDhhQ,Ludovico Einaudi - Burning (In a Time Lapse),3600345,10945,12952996
8701,https://open.spotify.com/artist/1k1AM2ESRQseVAj6rvBdtx,Rainbows,https://www.youtube.com/watch?v=nG_hH6qL-ww,Rainbows,446,15,6574
8702,https://open.spotify.com/artist/1k1AM2ESRQseVAj6rvBdtx,Atlantis,https://www.youtube.com/watch?v=niQC_1rQi6w,Roberto Cacciapaglia - Atlantis (Official Music Video),120664,844,41334
8703,https://open.spotify.com/artist/1k1AM2ESRQseVAj6rvBdtx,Angel Falls,https://www.youtube.com/watch?v=Bp5BV4Y2mxY,Roberto Cacciapaglia - Angel Falls (Official Music Video),43124,1085,107485
8704,https://open.spotify.com/artist/1k1AM2ESRQseVAj6rvBdtx,Lux aeterna: III. O nata lux,https://www.youtube.com/watch?v=Lm3jtCwlc8Y,Lauridsen: Lux aeterna - III. O nata lux,23751,170,119818
8705,https://open.spotify.com/artist/1k1AM2ESRQseVAj6rvBdtx,Lux aeterna: I. Introitus,https://www.youtube.com/watch?v=-SVBM-amUtI,Lauridsen: Lux aeterna - I. Introitus,36847,307,153969
8706,https://open.spotify.com/artist/1k1AM2ESRQseVAj6rvBdtx,"Lux aeterna: II. In te, domine, speravi",https://www.youtube.com/watch?v=i0MF6Xkl-tU,"Lauridsen: Lux aeterna - II. In te, domine, speravi",12373,54,81495
8707,https://open.spotify.com/artist/1IQ2e1buppatiN1bxUVkrk,Delusions of Saviour,https://www.youtube.com/watch?v=8zHY5HeZzYk,Slayer Delusions of Saviour,409377,4851,41496977
8708,https://open.spotify.com/artist/1IQ2e1buppatiN1bxUVkrk,Raining Blood,https://www.youtube.com/watch?v=d3-ITn0e00U,Slayer - Raining Blood (Official Video) HD,2473799,20459,153811288
8709,https://open.spotify.com/artist/1IQ2e1buppatiN1bxUVkrk,South Of Heaven,https://www.youtube.com/watch?v=Zu7gZcMw0xs,Slayer - South Of Heaven @ Official Video Clip,88122,726,68115516
8710,https://open.spotify.com/artist/1IQ2e1buppatiN1bxUVkrk,Repentless,https://www.youtube.com/watch?v=I8Pnp7x8MaI,SLAYER - Repentless (OFFICIAL MUSIC VIDEO),3666437,32496,43259154
8711,https://open.spotify.com/artist/1IQ2e1buppatiN1bxUVkrk,Angel Of Death,https://www.youtube.com/watch?v=Ol87N0nxfVs,"Slayer - Angel Of Death (Live At The Augusta Civic Center, Maine/2004)",6803809,59073,76158128
8712,https://open.spotify.com/artist/1IQ2e1buppatiN1bxUVkrk,Seasons In The Abyss,https://www.youtube.com/watch?v=DECp8LKurKs,Slayer - Seasons In The Abyss,43286888,271978,38621108
8713,https://open.spotify.com/artist/1IQ2e1buppatiN1bxUVkrk,Dead Skin Mask,https://www.youtube.com/watch?v=Zp_ntrq_K40,Slayer - Dead Skin Mask,8626788,52458,24580267
8714,https://open.spotify.com/artist/1IQ2e1buppatiN1bxUVkrk,Bloodline,https://www.youtube.com/watch?v=WfKUWvVCwvE,Slayer - Bloodline,17803561,149405,19578701
8715,https://open.spotify.com/artist/1IQ2e1buppatiN1bxUVkrk,War Ensemble,https://www.youtube.com/watch?v=jqnC54vbUbU,Slayer - War Ensemble,9088209,76414,24038980
8716,https://open.spotify.com/artist/1IQ2e1buppatiN1bxUVkrk,World Painted Blood,https://www.youtube.com/watch?v=_wRH9esYgnk,SLAYER - World Painted Blood (OFFICIAL MUSIC VIDEO),6570450,65402,15794759
8717,https://open.spotify.com/artist/6TQj5BFPooTa08A7pk8AQ1,Escape (feat. Hayla),https://www.youtube.com/watch?v=BMFNN40fNp0,Kx5 - Escape (feat. Hayla) [Official Lyric Video],4120344,42710,56285470
8718,https://open.spotify.com/artist/6TQj5BFPooTa08A7pk8AQ1,Alive (feat. The Moth & The Flame),https://www.youtube.com/watch?v=Olbt3yo7ZFk,Kx5 - Alive (feat. The Moth And The Flame) [Official Video],429635,9646,6510842
8719,https://open.spotify.com/artist/6TQj5BFPooTa08A7pk8AQ1,When I Talk,https://www.youtube.com/watch?v=CRU9XfH-P3U,Kx5 & Elderbrook - When I Talk (Official Video),344003,9246,2782177
8720,https://open.spotify.com/artist/6TQj5BFPooTa08A7pk8AQ1,Alive (feat. The Moth & The Flame) - KREAM Remix,https://www.youtube.com/watch?v=Olbt3yo7ZFk,Kx5 - Alive (feat. The Moth And The Flame) [Official Video],429635,9646,1112834
8721,https://open.spotify.com/artist/6TQj5BFPooTa08A7pk8AQ1,Believer - Kaskade Remix,https://www.youtube.com/watch?v=U5x96y4mApI,Imagine Dragons - Believer (Kaskade Remix/Audio),8602207,172109,53456513
8722,https://open.spotify.com/artist/6TQj5BFPooTa08A7pk8AQ1,Escape - John Summit Remix,https://www.youtube.com/watch?v=P6LSIBpCzrc,Kx5 - Escape (John Summit Remix) [Extended Mix],418598,7252,8950519
8723,https://open.spotify.com/artist/6TQj5BFPooTa08A7pk8AQ1,Take Me High,https://www.youtube.com/watch?v=l73z7BaS-D8,Kx5 - Take Me High (Official Video),972543,12005,5049195
8724,https://open.spotify.com/artist/6TQj5BFPooTa08A7pk8AQ1,On Your Mind,https://www.youtube.com/watch?v=LDIoxgnl-ho,'On Your Mind' | Kaskade | Official Video,30484512,304832,48713002
8725,https://open.spotify.com/artist/6TQj5BFPooTa08A7pk8AQ1,With You,https://www.youtube.com/watch?v=8guZoHXUFnQ,"Kaskade, Meghan Trainor - With You (Official Video)",6374676,156618,73853037
8726,https://open.spotify.com/artist/6TQj5BFPooTa08A7pk8AQ1,I Remember,https://www.youtube.com/watch?v=LGbRpdCRwt0,deadmau5 & Kaskade - I Remember,7593192,46683,22347950
8727,https://open.spotify.com/artist/3Ayl7mCk0nScecqOzvNp6s,The Middle,https://www.youtube.com/watch?v=oKsxPW6i3pM,Jimmy Eat World - The Middle (Official Music Video),93815920,680947,644566564
8728,https://open.spotify.com/artist/3Ayl7mCk0nScecqOzvNp6s,Sweetness,https://www.youtube.com/watch?v=ROatPGGMvXg,Jimmy Eat World - Sweetness,17438201,116980,142712159
8729,https://open.spotify.com/artist/3Ayl7mCk0nScecqOzvNp6s,Bleed American,https://www.youtube.com/watch?v=DnTQkKd8Wx0,Jimmy Eat World - Bleed American (Official Video),2933,68,74827120
8730,https://open.spotify.com/artist/3Ayl7mCk0nScecqOzvNp6s,Hear You Me,https://www.youtube.com/watch?v=snyk8vQD3Vw,Jimmy Eat World - Hear You Me (Virgin Mobile FreeFest 2010),1878701,14014,91645460
8731,https://open.spotify.com/artist/3Ayl7mCk0nScecqOzvNp6s,Pain,https://www.youtube.com/watch?v=uaP6KgwbOvo,Jimmy Eat World - Pain,12398215,85539,61426418
8732,https://open.spotify.com/artist/3Ayl7mCk0nScecqOzvNp6s,The Middle - Acoustic Version,https://www.youtube.com/watch?v=GR13Y_CgRME,The Middle (Acoustic Version),91830,1704,17643837
8733,https://open.spotify.com/artist/3Ayl7mCk0nScecqOzvNp6s,A Praise Chorus,https://www.youtube.com/watch?v=GCOO5ZlUfvU,Jimmy Eat World - A Praise Chorus,997356,4846,20727779
8734,https://open.spotify.com/artist/3Ayl7mCk0nScecqOzvNp6s,Last Christmas,https://www.youtube.com/watch?v=K3J7trGtpB0,Jimmy Eat World - Last Christmas,1034380,6066,13151755
8735,https://open.spotify.com/artist/3Ayl7mCk0nScecqOzvNp6s,Work,https://www.youtube.com/watch?v=vC587OXtsAY,Jimmy Eat World - Work,2545400,13758,16488631
8736,https://open.spotify.com/artist/3Ayl7mCk0nScecqOzvNp6s,Place Your Debts,https://www.youtube.com/watch?v=3_lHvfYwpbU,Jimmy Eat World - Place Your Debts (Official Video),127870,4619,1023048
8737,https://open.spotify.com/artist/7qAoXV4U0qDxQAUqhszjAA,Qué Bonito Es Querer,https://www.youtube.com/watch?v=jqDEKHwpOJ0,Manuel Carrasco - Qué Bonito Es Querer (Video Oficial),62255620,284660,79412936
8738,https://open.spotify.com/artist/7qAoXV4U0qDxQAUqhszjAA,Uno X Uno,https://www.youtube.com/watch?v=Vj1190w58UM,Manuel Carrasco - Uno X Uno,54247539,212251,73935823
8739,https://open.spotify.com/artist/7qAoXV4U0qDxQAUqhszjAA,Hay Que Vivir El Momento,https://www.youtube.com/watch?v=oEHf0gDu8SU,Manuel Carrasco - Hay Que Vivir El Momento,5699994,41791,8962050
8740,https://open.spotify.com/artist/7qAoXV4U0qDxQAUqhszjAA,Eres,https://www.youtube.com/watch?v=-aBK5maMdZo,Manuel Carrasco - Eres (Video Oficial),1863157,19731,2807481
8741,https://open.spotify.com/artist/7qAoXV4U0qDxQAUqhszjAA,FUE,https://www.youtube.com/watch?v=2tfBsmGABrM,Manuel Carrasco - FUE (Video Oficial),15383135,89614,18888712
8742,https://open.spotify.com/artist/7qAoXV4U0qDxQAUqhszjAA,Ya No,https://www.youtube.com/watch?v=_KQPR8lgxsU,Manuel Carrasco - Ya No (Video Oficial),81908023,281801,62124611
8743,https://open.spotify.com/artist/7qAoXV4U0qDxQAUqhszjAA,Que Nadie,https://www.youtube.com/watch?v=dseH6etLh1M,"Manuel Carrasco, Malu - Que Nadie",28466190,103183,45379938
8744,https://open.spotify.com/artist/7qAoXV4U0qDxQAUqhszjAA,Coquito,https://www.youtube.com/watch?v=da_OfGhaPWo,Manuel Carrasco - Coquito,3721227,34020,5562852
8745,https://open.spotify.com/artist/7qAoXV4U0qDxQAUqhszjAA,Mujer De Las Mil Batallas,https://www.youtube.com/watch?v=iTZhLLPjAvY,Manuel Carrasco - Mujer De Las Mil Batallas (Lyric Oficial),14282119,82617,10124213
8746,https://open.spotify.com/artist/7qAoXV4U0qDxQAUqhszjAA,Y Ahora,https://www.youtube.com/watch?v=DnYSVhIPkBU,Manuel Carrasco - Y Ahora (Video Oficial),22941784,101745,21593063
8747,https://open.spotify.com/artist/4bPiOPI4V99cepEftvBYak,Mi Último Deseo,https://www.youtube.com/watch?v=cVlAmP-KDT4,Banda Los Recoditos - Mi Último Deseo (Video Oficial),772856415,2284712,228525496
8748,https://open.spotify.com/artist/4bPiOPI4V99cepEftvBYak,Me Sobrabas Tú,https://www.youtube.com/watch?v=0sXd26YTnNc,Banda Los Recoditos - Me Sobrabas Tú (Video Oficial),287120266,586224,177494650
8749,https://open.spotify.com/artist/4bPiOPI4V99cepEftvBYak,No Le Hago Falta,https://www.youtube.com/watch?v=UQJhQtCpPAs,Banda Los Recoditos - No Le Hago Falta (Video Oficial),211994791,608830,92984802
8750,https://open.spotify.com/artist/4bPiOPI4V99cepEftvBYak,Ando Bien Pedo,https://www.youtube.com/watch?v=SfuC4g1b_zA,Banda Los Recoditos - Ando Bien Pedo (Video Oficial),48748731,155552,60551484
8751,https://open.spotify.com/artist/4bPiOPI4V99cepEftvBYak,Me Está Gustando,https://www.youtube.com/watch?v=ekb-DWRXB3U,Banda Los Recoditos - Me Está Gustando (Video Oficial),223682162,431800,103527797
8752,https://open.spotify.com/artist/4bPiOPI4V99cepEftvBYak,Perfecta,https://www.youtube.com/watch?v=6N4mxe8Druw,Banda Los Recoditos - Perfecta (Video Oficial),251647598,997316,80215187
8753,https://open.spotify.com/artist/4bPiOPI4V99cepEftvBYak,En Resumen,https://www.youtube.com/watch?v=jjCK9bdM0bY,"Banda Los Recoditos- ""En Resumen""",10193267,64154,31453366
8754,https://open.spotify.com/artist/4bPiOPI4V99cepEftvBYak,Mientras Tú Jugabas,https://www.youtube.com/watch?v=eO9hp6mRfNg,Banda Los Recoditos - Mientras Tú Jugabas (Video Oficial),138632303,252394,45300527
8755,https://open.spotify.com/artist/4bPiOPI4V99cepEftvBYak,Pistearé,https://www.youtube.com/watch?v=7fwgsEykpCw,Banda Los Recoditos - Pistearé (Video Oficial),137576239,382239,54791076
8756,https://open.spotify.com/artist/4bPiOPI4V99cepEftvBYak,Me Tocó Perder,https://www.youtube.com/watch?v=-c9BC_tGE40,Banda Los Recoditos - Me Tocó Perder (Video Oficial),199249528,474428,52901642
8757,https://open.spotify.com/artist/1co4F2pPNH8JjTutZkmgSm,Blitzkrieg Bop - 2016 Remaster,https://www.youtube.com/watch?v=268C3N2dDYk,Ramones - Blitzkrieg Bop (Official Music Video),3397833,44890,246602574
8758,https://open.spotify.com/artist/1co4F2pPNH8JjTutZkmgSm,I Wanna Be Sedated,https://www.youtube.com/watch?v=bm51ihfi1p4,Ramones - I Wanna Be Sedated (Official Music Video),23641099,228046,168609145
8759,https://open.spotify.com/artist/1co4F2pPNH8JjTutZkmgSm,Pet Sematary,https://www.youtube.com/watch?v=HJWFsZ_YUc4,Ramones - Pet Sematary (Official Music Video),28079486,211147,64885381
8760,https://open.spotify.com/artist/1co4F2pPNH8JjTutZkmgSm,Sheena Is a Punk Rocker - 2017 Remaster,https://www.youtube.com/watch?v=yCW7Aw8ugOI,Ramones - Sheena Is A Punk Rocker (Official Music Video),4932870,44265,56257025
8761,https://open.spotify.com/artist/1co4F2pPNH8JjTutZkmgSm,Poison Heart,https://www.youtube.com/watch?v=OfIfzVf8t6E,Ramones - Poison Heart (Official Music Video),34687971,211813,28699110
8762,https://open.spotify.com/artist/1co4F2pPNH8JjTutZkmgSm,"Baby, I Love You",https://www.youtube.com/watch?v=AGlZwwtp92A,"RAMONES - Baby, I Love You",1612865,17670,46511199
8763,https://open.spotify.com/artist/1co4F2pPNH8JjTutZkmgSm,Bonzo Goes to Bitburg,https://www.youtube.com/watch?v=P-L_5HedJbw,Ramones - Bonzo Goes To Bitburg (Official Audio),2891857,23783,15176395
8764,https://open.spotify.com/artist/1co4F2pPNH8JjTutZkmgSm,Rock 'n' Roll High School - 2002 Remaster,https://www.youtube.com/watch?v=oz7KYUkdlvE,Ramones - Rock N' Roll High School (Official Music Video),5256325,48793,24673037
8765,https://open.spotify.com/artist/1co4F2pPNH8JjTutZkmgSm,Needles and Pins - 2018 Remaster,https://www.youtube.com/watch?v=bIaKHIyjrN0,Needles and Pins (2018 Remaster),908525,9004,15659515
8766,https://open.spotify.com/artist/1co4F2pPNH8JjTutZkmgSm,Rockaway Beach - 2017 Remaster,https://www.youtube.com/watch?v=s0cLMW181mo,Rockaway Beach (2017 Remaster),683944,7603,27487948
8767,https://open.spotify.com/artist/3HVdAiMNjYrQIKlOGxoGh5,Dragula,https://www.youtube.com/watch?v=EqQuihD0hoI,Rob Zombie - Dragula,167637457,1167552,268071715
8768,https://open.spotify.com/artist/3HVdAiMNjYrQIKlOGxoGh5,Living Dead Girl,https://www.youtube.com/watch?v=BvsMPOfblfg,Rob Zombie - Living Dead Girl,61114376,460199,109413942
8769,https://open.spotify.com/artist/3HVdAiMNjYrQIKlOGxoGh5,Superbeast,https://www.youtube.com/watch?v=uHBtpqbOKXk,Rob Zombie - Superbeast,30524438,170057,78590653
8770,https://open.spotify.com/artist/3HVdAiMNjYrQIKlOGxoGh5,Feel So Numb,https://www.youtube.com/watch?v=VK16w_Esrno,Rob Zombie - Feel So Numb,26736050,172685,45339264
8771,https://open.spotify.com/artist/3HVdAiMNjYrQIKlOGxoGh5,The Satanic Rites of Blacula,https://www.youtube.com/watch?v=Sydj4X1l8Ls,Rob Zombie - The Satanic Rites Of Blacula [Music Video],133841,4151,3836483
8772,https://open.spotify.com/artist/3HVdAiMNjYrQIKlOGxoGh5,Scum Of The Earth,https://www.youtube.com/watch?v=2Aq4E7Pt2mQ,Rob Zombie - Scum Of The Earth - Official Music Video,11023,222,13503619
8773,https://open.spotify.com/artist/3HVdAiMNjYrQIKlOGxoGh5,"Never Gonna Stop (The Red, Red Kroovy)",https://www.youtube.com/watch?v=0698sTH7mUk,Rob Zombie - Never Gonna Stop (The Red Red Kroovy),30105730,166845,31464105
8774,https://open.spotify.com/artist/3HVdAiMNjYrQIKlOGxoGh5,Demon Speeding,https://www.youtube.com/watch?v=7SSDZHZHYvM,Rob Zombie - Demon Speeding,3721830,25879,17987369
8775,https://open.spotify.com/artist/3HVdAiMNjYrQIKlOGxoGh5,What?,https://www.youtube.com/watch?v=qcdBexBwmf8,Rob Zombie - What,2060346,10999,8529028
8776,https://open.spotify.com/artist/3HVdAiMNjYrQIKlOGxoGh5,"Well, Everybody's Fucking In A U.F.O.",https://www.youtube.com/watch?v=csUf0MAUIs4,"Rob Zombie - Well, Everybody’s Fucking in a U.F.O. (Explicit)",4512638,51450,20379805
8777,https://open.spotify.com/artist/4Ws2otunReOa6BbwxxpCt6,Satisfaction,https://www.youtube.com/watch?v=a0fkNdPiIL4,Benny Benassi - Satisfaction,110167764,1198527,27400315
8778,https://open.spotify.com/artist/4Ws2otunReOa6BbwxxpCt6,Fade to Black,https://www.youtube.com/watch?v=XSemp6-klbI,Benny Benassi x Astrality - Fade To Black,137677,3984,2544920
8779,https://open.spotify.com/artist/4Ws2otunReOa6BbwxxpCt6,Satisfaction - Isak Original Extended,https://www.youtube.com/watch?v=sWxaY2p1Qn4,Satisfaction (Isak Original Extended),3916380,52706,131414960
8780,https://open.spotify.com/artist/4Ws2otunReOa6BbwxxpCt6,Satisfaction - Hardwell & Maddix Remix,https://www.youtube.com/watch?v=t4QkVN324ms,David Guetta vs Benny Benassi  - Satisfaction (Hardwell & Maddix Remix),157777,10209,
8781,https://open.spotify.com/artist/4Ws2otunReOa6BbwxxpCt6,Cinema - Skrillex Remix,https://www.youtube.com/watch?v=Cw0nkxFhpoM,Benny Benassi ft. Gary Go - Cinema (Skrillex Remix) (Official Video),8574221,66340,135648229
8782,https://open.spotify.com/artist/4Ws2otunReOa6BbwxxpCt6,Cinema,https://www.youtube.com/watch?v=kxI2g1I9s5Q,Benny Benassi ft. Gary Go - Cinema (Official Video HD),5783310,48356,52818567
8783,https://open.spotify.com/artist/4Ws2otunReOa6BbwxxpCt6,Beautiful People,https://www.youtube.com/watch?v=8bA2AYXXXyQ,CHRIS BROWN & BENNY BENASSI - BEAUTIFUL PEOPLE [OFFICIAL VIDEO HD],10294390,35259,
8784,https://open.spotify.com/artist/4Ws2otunReOa6BbwxxpCt6,Satisfaction - Uk Radio Edit,https://www.youtube.com/watch?v=a0fkNdPiIL4,Benny Benassi - Satisfaction,110167764,1198527,15411925
8785,https://open.spotify.com/artist/4Ws2otunReOa6BbwxxpCt6,LIGHTWAVES,https://www.youtube.com/watch?v=BPdjZ8_Bhlw,Benny Benassi feat Anabel Englund  - Lightwaves / Video version 2022,7335,146,4643598
