F1,Artist,Url_spotify,Track,Url_youtube,Views,official_video,Spotify_Available,Stream
14640,El Alfa,https://open.spotify.com/artist/2oQX8QiMXOyuqbcZEFsZfm,BOMBÓN,https://www.youtube.com/watch?v=55sOQtVd2uA,135229087,True,1,85119241
14641,El Alfa,https://open.spotify.com/artist/2oQX8QiMXOyuqbcZEFsZfm,Gogo Dance,https://www.youtube.com/watch?v=wVib5FsxtMQ,99043210,True,1,72868489
14642,El Alfa,https://open.spotify.com/artist/2oQX8QiMXOyuqbcZEFsZfm,SIMPLY THE BEST,https://www.youtube.com/watch?v=AbNOhZ1rsG8,43228875,True,1,18501860
14643,El Alfa,https://open.spotify.com/artist/2oQX8QiMXOyuqbcZEFsZfm,La Mamá de la Mamá,https://www.youtube.com/watch?v=s5yRZOQ3EWI,149242966,True,1,153652451
14644,El Alfa,https://open.spotify.com/artist/2oQX8QiMXOyuqbcZEFsZfm,BEBÉ,https://www.youtube.com/watch?v=WwvTquVQKfA,282322255,True,1,324741235
14645,El Alfa,https://open.spotify.com/artist/2oQX8QiMXOyuqbcZEFsZfm,4K,https://www.youtube.com/watch?v=Y_Xm72p6ruY,173107772,True,1,141499375
14646,El Alfa,https://open.spotify.com/artist/2oQX8QiMXOyuqbcZEFsZfm,FULANITO,https://www.youtube.com/watch?v=P2LLC2GyOlo,280624500,True,1,197533144
14647,El Alfa,https://open.spotify.com/artist/2oQX8QiMXOyuqbcZEFsZfm,No Confío,https://www.youtube.com/watch?v=90bdiZhz-SI,19414980,True,1,13643125
14648,Calibre 50,https://open.spotify.com/artist/4jogXSSvlyMkODGSZ2wc2P,Si Te Pudiera Mentir,https://www.youtube.com/watch?v=SXJkhaBi3xI,291208032,True,1,340102787
14649,Calibre 50,https://open.spotify.com/artist/4jogXSSvlyMkODGSZ2wc2P,A La Antigüita,https://www.youtube.com/watch?v=hvNwhGDe1HM,144222210,True,1,308334400
14650,Calibre 50,https://open.spotify.com/artist/4jogXSSvlyMkODGSZ2wc2P,Cuidando El Territorio,https://www.youtube.com/watch?v=g-LGnJXxhJo,140425612,True,1,131718604
14651,Calibre 50,https://open.spotify.com/artist/4jogXSSvlyMkODGSZ2wc2P,Míranos Ahora,https://www.youtube.com/watch?v=I-H7jz2ICwU,25094476,True,1,57550084
14652,Calibre 50,https://open.spotify.com/artist/4jogXSSvlyMkODGSZ2wc2P,Simplemente Gracias,https://www.youtube.com/watch?v=Y8P191pylHc,258034734,True,1,195991674
14653,Calibre 50,https://open.spotify.com/artist/4jogXSSvlyMkODGSZ2wc2P,Que Sea,https://www.youtube.com/watch?v=wqS1U38uaMU,64304892,True,1,103018895
14654,Calibre 50,https://open.spotify.com/artist/4jogXSSvlyMkODGSZ2wc2P,Siempre Te Voy A Querer,https://www.youtube.com/watch?v=7RZp3jiCGYY,474073027,True,1,193161798
14655,Calibre 50,https://open.spotify.com/artist/4jogXSSvlyMkODGSZ2wc2P,Javier El De Los Llanos,https://www.youtube.com/watch?v=P5UuvG-JiYQ,8481568,True,1,128371029
14656,Calibre 50,https://open.spotify.com/artist/4jogXSSvlyMkODGSZ2wc2P,Chalito,https://www.youtube.com/watch?v=ipmJf3qnSs0,26000721,True,1,54291312
14657,Calibre 50,https://open.spotify.com/artist/4jogXSSvlyMkODGSZ2wc2P,Corrido De Juanito,https://www.youtube.com/watch?v=pC7a27zE2fs,542495186,True,1,119904803
14658,Ghost,https://open.spotify.com/artist/1Qp56T7n950O3EGMsSl81D,Mary On A Cross,https://www.youtube.com/watch?v=aBt2Djy37tQ,1661671,True,1,253675311
14659,Ghost,https://open.spotify.com/artist/1Qp56T7n950O3EGMsSl81D,Spillways,https://www.youtube.com/watch?v=u9DV1eHQpcA,8157673,True,1,29030659
14660,Ghost,https://open.spotify.com/artist/1Qp56T7n950O3EGMsSl81D,Call Me Little Sunshine,https://www.youtube.com/watch?v=DD2m_iqD7dI,16564223,True,1,45164302
14661,Ghost,https://open.spotify.com/artist/1Qp56T7n950O3EGMsSl81D,Kiss The Go-Goat,https://www.youtube.com/watch?v=qyxrzUe_TDM,7749176,True,1,37059107
14662,Ghost,https://open.spotify.com/artist/1Qp56T7n950O3EGMsSl81D,Darkness At The Heart Of My Love,https://www.youtube.com/watch?v=tzXFZuB1wSQ,3004644,True,1,18736734
14663,Ghost,https://open.spotify.com/artist/1Qp56T7n950O3EGMsSl81D,Square Hammer,https://www.youtube.com/watch?v=VqoyKzgkqR4,86913030,True,1,128309665
14664,Ghost,https://open.spotify.com/artist/1Qp56T7n950O3EGMsSl81D,Dance Macabre,https://www.youtube.com/watch?v=7Gr63DiEUxw,40038167,True,1,119911597
14665,Ghost,https://open.spotify.com/artist/1Qp56T7n950O3EGMsSl81D,Hunter’s Moon,https://www.youtube.com/watch?v=rtkaUZvMaG8,6877892,True,1,32122163
14666,Ghost,https://open.spotify.com/artist/1Qp56T7n950O3EGMsSl81D,Mary On A Cross - slowed + reverb,https://www.youtube.com/watch?v=us9plufTqks,1795291,True,1,12446258
14667,Ghost,https://open.spotify.com/artist/1Qp56T7n950O3EGMsSl81D,Cirice,https://www.youtube.com/watch?v=-0Ao4t_fe0I,60690445,True,1,96857726
14668,Pablo Alborán,https://open.spotify.com/artist/5M9Bb4adKAgrOFOhc05Y50,Saturno,https://www.youtube.com/watch?v=yBAx5nBdJqU,236872456,True,1,344503173
14669,Pablo Alborán,https://open.spotify.com/artist/5M9Bb4adKAgrOFOhc05Y50,Amigos (con Maria Becerra),https://www.youtube.com/watch?v=E2LcMAMGUFE,19714508,True,1,22704502
14670,Pablo Alborán,https://open.spotify.com/artist/5M9Bb4adKAgrOFOhc05Y50,"Y, ¿Si Fuera Ella? - + Es +",https://www.youtube.com/watch?v=zL-jYtaGqGc,44480558,True,1,179230151
14671,Pablo Alborán,https://open.spotify.com/artist/5M9Bb4adKAgrOFOhc05Y50,Dónde está el amor (feat. Jesse & Joy),https://www.youtube.com/watch?v=POP9_phDB2g,663771076,True,1,208095371
14672,Pablo Alborán,https://open.spotify.com/artist/5M9Bb4adKAgrOFOhc05Y50,El Mismo Aire - con Pablo Alborán,https://www.youtube.com/watch?v=fIrVrxlF9I0,14000,True,1,268237254
14673,Pablo Alborán,https://open.spotify.com/artist/5M9Bb4adKAgrOFOhc05Y50,Solamente tú,https://www.youtube.com/watch?v=F0rwOsAteXM,602572418,True,1,201574929
14674,Pablo Alborán,https://open.spotify.com/artist/5M9Bb4adKAgrOFOhc05Y50,Contigo,https://www.youtube.com/watch?v=EYDFsbMl344,23415125,True,1,26722104
14675,Pablo Alborán,https://open.spotify.com/artist/5M9Bb4adKAgrOFOhc05Y50,Rayando El Sol (feat. Pablo Alborán),https://www.youtube.com/watch?v=bE3ABNHDnAc,108875949,True,1,139727244
14676,Pablo Alborán,https://open.spotify.com/artist/5M9Bb4adKAgrOFOhc05Y50,Pasos de cero,https://www.youtube.com/watch?v=Dj1MRUkZu6s,101007835,True,1,137756040
14677,Pablo Alborán,https://open.spotify.com/artist/5M9Bb4adKAgrOFOhc05Y50,Carretera y manta,https://www.youtube.com/watch?v=pXQUZU5996M,4850837,True,1,18000245
14678,Julia Michaels,https://open.spotify.com/artist/0ZED1XzwlLHW4ZaG4lOT6m,What A Time (feat. Niall Horan),https://www.youtube.com/watch?v=bPYefBD1Rzs,79561614,True,1,564533531
14679,Julia Michaels,https://open.spotify.com/artist/0ZED1XzwlLHW4ZaG4lOT6m,If the World Was Ending (feat. Julia Michaels),https://www.youtube.com/watch?v=1jO2wSpAoxA,174516463,True,1,913724264
14680,Julia Michaels,https://open.spotify.com/artist/0ZED1XzwlLHW4ZaG4lOT6m,Issues,https://www.youtube.com/watch?v=9Ke4480MicU,252188102,True,1,1075204195
14681,Julia Michaels,https://open.spotify.com/artist/0ZED1XzwlLHW4ZaG4lOT6m,Sorry To Me Too,https://www.youtube.com/watch?v=92jyTl8EVFk,306214,True,1,12646131
14682,Julia Michaels,https://open.spotify.com/artist/0ZED1XzwlLHW4ZaG4lOT6m,I Miss You (feat. Julia Michaels),https://www.youtube.com/watch?v=uZs1AHQBz24,139756922,True,1,605634827
14683,Julia Michaels,https://open.spotify.com/artist/0ZED1XzwlLHW4ZaG4lOT6m,Heaven,https://www.youtube.com/watch?v=shHTYg-rOAg,97041975,True,1,467011916
14684,Julia Michaels,https://open.spotify.com/artist/0ZED1XzwlLHW4ZaG4lOT6m,Hurt Somebody,https://www.youtube.com/watch?v=ZNOtnS2AFK0,3112831,True,1,286905014
14685,Julia Michaels,https://open.spotify.com/artist/0ZED1XzwlLHW4ZaG4lOT6m,Kissin' In The Cold,https://www.youtube.com/watch?v=cA8mJVQyh-Q,942724,True,1,35131478
14686,Julia Michaels,https://open.spotify.com/artist/0ZED1XzwlLHW4ZaG4lOT6m,There's No Way (feat. Julia Michaels),https://www.youtube.com/watch?v=-MZ8guTxcFU,44428840,True,1,326871801
14687,Julia Michaels,https://open.spotify.com/artist/0ZED1XzwlLHW4ZaG4lOT6m,17,https://www.youtube.com/watch?v=aB1r9JDPRxE,3161846,True,1,95476150
14688,Mambo Kingz,https://open.spotify.com/artist/2T1aUibqR2QC2sINIDQOAK,Solita,https://www.youtube.com/watch?v=j-sz8M8gc6U,626898819,True,1,470448044
14689,Mambo Kingz,https://open.spotify.com/artist/2T1aUibqR2QC2sINIDQOAK,Me Mata,https://www.youtube.com/watch?v=0riLangypho,543853147,True,1,243783312
14690,Mambo Kingz,https://open.spotify.com/artist/2T1aUibqR2QC2sINIDQOAK,La Ocasión,https://www.youtube.com/watch?v=XngTiXBPmEE,793263029,True,1,229626806
14691,Mambo Kingz,https://open.spotify.com/artist/2T1aUibqR2QC2sINIDQOAK,Sensualidad,https://www.youtube.com/watch?v=ovX1HloCgdA,897148774,True,1,554590760
14692,Mambo Kingz,https://open.spotify.com/artist/2T1aUibqR2QC2sINIDQOAK,Bubalu,https://www.youtube.com/watch?v=atNGFSCjwuc,514554845,True,1,334986781
14693,Mambo Kingz,https://open.spotify.com/artist/2T1aUibqR2QC2sINIDQOAK,Verte Ir,https://www.youtube.com/watch?v=gN9e40PE8VI,489601879,True,1,486764940
14694,Mambo Kingz,https://open.spotify.com/artist/2T1aUibqR2QC2sINIDQOAK,Báilame - Remix,https://www.youtube.com/watch?v=T7VewKI44rQ,954776783,True,1,434414483
14695,Mambo Kingz,https://open.spotify.com/artist/2T1aUibqR2QC2sINIDQOAK,Me Reclama,https://www.youtube.com/watch?v=RuBNc54Q4hw,95024679,True,1,158129859
14696,Mambo Kingz,https://open.spotify.com/artist/2T1aUibqR2QC2sINIDQOAK,Apreton,https://www.youtube.com/watch?v=uGXnW0xV7GE,8171726,True,1,2033075
14697,Mambo Kingz,https://open.spotify.com/artist/2T1aUibqR2QC2sINIDQOAK,Tú No Amas,https://www.youtube.com/watch?v=kxj3ft_o-vs,174458020,True,1,97752800
14698,Florida Georgia Line,https://open.spotify.com/artist/3b8QkneNDz4JHKKKlLgYZg,Meant to Be (feat. Florida Georgia Line),https://www.youtube.com/watch?v=zDo0H8Fm7d0,1103931383,True,1,1213620946
14699,Florida Georgia Line,https://open.spotify.com/artist/3b8QkneNDz4JHKKKlLgYZg,Simple,https://www.youtube.com/watch?v=3GeaYy6zlXU,53673630,True,1,327421060
14700,Florida Georgia Line,https://open.spotify.com/artist/3b8QkneNDz4JHKKKlLgYZg,Cruise,https://www.youtube.com/watch?v=8PvebsWcpto,153761462,True,1,372030041
14701,Florida Georgia Line,https://open.spotify.com/artist/3b8QkneNDz4JHKKKlLgYZg,This Is How We Roll,https://www.youtube.com/watch?v=CbxuXq_981s,241786699,True,1,309830468
14702,Florida Georgia Line,https://open.spotify.com/artist/3b8QkneNDz4JHKKKlLgYZg,Lil Bit (feat. Florida Georgia Line),https://www.youtube.com/watch?v=CTYXd__nbvo,30437719,True,1,188984717
14703,Florida Georgia Line,https://open.spotify.com/artist/3b8QkneNDz4JHKKKlLgYZg,H.O.L.Y.,https://www.youtube.com/watch?v=zXDAYlhdkyg,373075465,True,1,387450393
14704,Florida Georgia Line,https://open.spotify.com/artist/3b8QkneNDz4JHKKKlLgYZg,May We All,https://www.youtube.com/watch?v=PT4ryVop_Fc,98437204,True,1,272707182
14705,Florida Georgia Line,https://open.spotify.com/artist/3b8QkneNDz4JHKKKlLgYZg,Up Down,https://www.youtube.com/watch?v=77qc4ZtufzM,179481633,True,1,263183779
14706,Florida Georgia Line,https://open.spotify.com/artist/3b8QkneNDz4JHKKKlLgYZg,Round Here,https://www.youtube.com/watch?v=p1oL37ycONQ,129091501,True,1,173954456
14707,Florida Georgia Line,https://open.spotify.com/artist/3b8QkneNDz4JHKKKlLgYZg,Anything Goes,https://www.youtube.com/watch?v=wQfP1lcJ_eo,22741074,True,1,162372259
14708,MC Hariel,https://open.spotify.com/artist/0pcoadNMmvrUyab1RxWBoV,Revoada do Tubarão 3,https://www.youtube.com/watch?v=DeVsfHet-uA,10934343,True,1,19726641
14709,MC Hariel,https://open.spotify.com/artist/0pcoadNMmvrUyab1RxWBoV,O Fim é Triste (feat. DJ BOY),https://www.youtube.com/watch?v=BZ-9iYlDpXc,53177323,True,1,42190854
14710,MC Hariel,https://open.spotify.com/artist/0pcoadNMmvrUyab1RxWBoV,Set dos Casados,https://www.youtube.com/watch?v=g6yJVBaqMjo,99945033,True,1,108964722
14711,MC Hariel,https://open.spotify.com/artist/0pcoadNMmvrUyab1RxWBoV,Maçã Verde,https://www.youtube.com/watch?v=tUJXtHMXDY0,216448920,True,1,134232380
14712,MC Hariel,https://open.spotify.com/artist/0pcoadNMmvrUyab1RxWBoV,SET MK 2,,0,False,1,31420448
14713,MC Hariel,https://open.spotify.com/artist/0pcoadNMmvrUyab1RxWBoV,Até Achar Alguém - Ao Vivo,https://www.youtube.com/watch?v=ALrNdFUqQKA,8957813,False,1,7463996
14714,MC Hariel,https://open.spotify.com/artist/0pcoadNMmvrUyab1RxWBoV,Invencível,https://www.youtube.com/watch?v=dhWqk9A0hik,7562333,True,1,4268584
14715,MC Hariel,https://open.spotify.com/artist/0pcoadNMmvrUyab1RxWBoV,Poesia Acústica #7: Céu Azul,https://www.youtube.com/watch?v=G4eTjFvp8CU,176913939,True,1,108390130
14716,MC Hariel,https://open.spotify.com/artist/0pcoadNMmvrUyab1RxWBoV,Luz Apagada,https://www.youtube.com/watch?v=1Q5Q6LSox4k,909705,True,1,3149872
14717,MC Hariel,https://open.spotify.com/artist/0pcoadNMmvrUyab1RxWBoV,O Preço,https://www.youtube.com/watch?v=nGmITmSf0X4,12122546,True,1,7469333
14718,Cults,https://open.spotify.com/artist/3Oim8XBPbznAa8Jj8QzNc8,Gilded Lily,https://www.youtube.com/watch?v=78YgPoWGMBc,908851,True,1,83194819
14719,Cults,https://open.spotify.com/artist/3Oim8XBPbznAa8Jj8QzNc8,She Knows (feat. Amber Coffman & Cults),https://www.youtube.com/watch?v=jYdaQJzcAcw,195235957,True,1,482921460
14720,Cults,https://open.spotify.com/artist/3Oim8XBPbznAa8Jj8QzNc8,Always Forever,https://www.youtube.com/watch?v=Gqk7DocjQ3w,2011693,True,1,317427860
14721,Cults,https://open.spotify.com/artist/3Oim8XBPbznAa8Jj8QzNc8,Gilded Lily - Sped Up,https://www.youtube.com/watch?v=rJgTjJ2hU6k,612547,True,1,24752139
14722,Cults,https://open.spotify.com/artist/3Oim8XBPbznAa8Jj8QzNc8,TV Dream,https://www.youtube.com/watch?v=dWClQzIUT5U,47352,True,1,4199381
14723,Cults,https://open.spotify.com/artist/3Oim8XBPbznAa8Jj8QzNc8,Bad Things,https://www.youtube.com/watch?v=i1dW7Z7uLNI,36016,False,1,24507672
14724,Cults,https://open.spotify.com/artist/3Oim8XBPbznAa8Jj8QzNc8,Gilded Lily - Slowed + Reverb,https://www.youtube.com/watch?v=rRjwt8MIgHs,173390,False,1,1571178
14725,Cults,https://open.spotify.com/artist/3Oim8XBPbznAa8Jj8QzNc8,Go Outside,https://www.youtube.com/watch?v=eAM9diyVRiM,2542520,True,1,51642215
14726,Cults,https://open.spotify.com/artist/3Oim8XBPbznAa8Jj8QzNc8,Monolithic,https://www.youtube.com/watch?v=X0Tb-6cnuwc,60084,True,1,3079167
14727,Cults,https://open.spotify.com/artist/3Oim8XBPbznAa8Jj8QzNc8,You Know What I Mean,https://www.youtube.com/watch?v=bwSYmpORCXU,2009838,True,1,19898432
14728,WILLOW,https://open.spotify.com/artist/3rWZHrfrsPBxVy692yAIxF,Wait a Minute!,https://www.youtube.com/watch?v=0Z1Js6aUYeQ,2397920,False,1,834934023
14729,WILLOW,https://open.spotify.com/artist/3rWZHrfrsPBxVy692yAIxF,Meet Me At Our Spot,https://www.youtube.com/watch?v=2dTMIH5gCHg,119010418,True,1,482940264
14730,WILLOW,https://open.spotify.com/artist/3rWZHrfrsPBxVy692yAIxF,Time Machine,https://www.youtube.com/watch?v=T0-pRo569wc,5494231,False,1,108940218
14731,WILLOW,https://open.spotify.com/artist/3rWZHrfrsPBxVy692yAIxF,emo girl (feat. WILLOW),https://www.youtube.com/watch?v=yh_ydvIJAxg,18550963,True,1,84478866
14732,WILLOW,https://open.spotify.com/artist/3rWZHrfrsPBxVy692yAIxF,t r a n s p a r e n t s o u l feat. Travis Barker,https://www.youtube.com/watch?v=6M0IO4fyRoc,12209111,False,1,234311950
14733,WILLOW,https://open.spotify.com/artist/3rWZHrfrsPBxVy692yAIxF,Meet Me At Our Spot - Live,https://www.youtube.com/watch?v=2dTMIH5gCHg,119010418,True,1,62626266
14734,WILLOW,https://open.spotify.com/artist/3rWZHrfrsPBxVy692yAIxF,psychofreak (feat. WILLOW),https://www.youtube.com/watch?v=KXDjVHgeZ3A,18388929,True,1,64781946
14735,WILLOW,https://open.spotify.com/artist/3rWZHrfrsPBxVy692yAIxF,9,https://www.youtube.com/watch?v=usuHRa9MNIc,4195923,False,1,63962097
14736,WILLOW,https://open.spotify.com/artist/3rWZHrfrsPBxVy692yAIxF,Where you are (feat. WILLOW),https://www.youtube.com/watch?v=4OG58_nGU88,3814939,True,1,21482599
14737,WILLOW,https://open.spotify.com/artist/3rWZHrfrsPBxVy692yAIxF,"Female Energy, Part 2",https://www.youtube.com/watch?v=1q4k2PDt4VY,3215543,False,1,73522794
14738,Kenshi Yonezu,https://open.spotify.com/artist/1snhtMLeb2DYoMOcVbb8iB,KICK BACK,https://www.youtube.com/watch?v=M2cckDmNLMI,71671511,True,1,137096725
14739,Kenshi Yonezu,https://open.spotify.com/artist/1snhtMLeb2DYoMOcVbb8iB,Lemon,https://www.youtube.com/watch?v=SX_ViT4Ra7k,791088668,True,1,133482423
14740,Kenshi Yonezu,https://open.spotify.com/artist/1snhtMLeb2DYoMOcVbb8iB,ピースサイン,https://www.youtube.com/watch?v=9aJVr5tTTWk,262409674,True,1,164226040
14741,Kenshi Yonezu,https://open.spotify.com/artist/1snhtMLeb2DYoMOcVbb8iB,KICK BACK -ANIME edit,https://www.youtube.com/watch?v=sQfKQdzO8Kc,559,False,1,3074563
14742,Kenshi Yonezu,https://open.spotify.com/artist/1snhtMLeb2DYoMOcVbb8iB,感電,https://www.youtube.com/watch?v=UFQEttrn6CQ,200226753,True,1,96587127
14743,Kenshi Yonezu,https://open.spotify.com/artist/1snhtMLeb2DYoMOcVbb8iB,アイネクライネ,https://www.youtube.com/watch?v=-EKxzId_Sj4,328219367,True,1,30791145
14744,Kenshi Yonezu,https://open.spotify.com/artist/1snhtMLeb2DYoMOcVbb8iB,死神,https://www.youtube.com/watch?v=8nxaZ69ElEc,32209169,True,1,22756327
14745,Kenshi Yonezu,https://open.spotify.com/artist/1snhtMLeb2DYoMOcVbb8iB,M八七,https://www.youtube.com/watch?v=Zhx1n6uvgUE,41730799,True,1,20334151
14746,Kenshi Yonezu,https://open.spotify.com/artist/1snhtMLeb2DYoMOcVbb8iB,LOSER,https://www.youtube.com/watch?v=Dx_fKPBPYUI,309412652,True,1,37940178
14747,Kenshi Yonezu,https://open.spotify.com/artist/1snhtMLeb2DYoMOcVbb8iB,打上花火,https://www.youtube.com/watch?v=-tKVN2mAKRI,534979212,True,1,111387036
14748,Stormzy,https://open.spotify.com/artist/2SrSdSvpminqmStGELCSNd,Hide & Seek,https://www.youtube.com/watch?v=BXd62mMu1UY,12085990,True,1,41569630
14749,Stormzy,https://open.spotify.com/artist/2SrSdSvpminqmStGELCSNd,Own It (feat. Ed Sheeran & Burna Boy),https://www.youtube.com/watch?v=eYwbGaSurCQ,93479066,True,1,303153642
14750,Stormzy,https://open.spotify.com/artist/2SrSdSvpminqmStGELCSNd,Clash (feat. Stormzy),https://www.youtube.com/watch?v=oFqVvjq6BGM,54656887,False,1,170715138
14751,Stormzy,https://open.spotify.com/artist/2SrSdSvpminqmStGELCSNd,This Is What I Mean,https://www.youtube.com/watch?v=MDH2WKxcY5g,1705960,True,1,8683427
14752,Stormzy,https://open.spotify.com/artist/2SrSdSvpminqmStGELCSNd,Vossi Bop,https://www.youtube.com/watch?v=9ClYy0MxsU0,146611813,True,1,312930859
14753,Stormzy,https://open.spotify.com/artist/2SrSdSvpminqmStGELCSNd,Hide & Seek - FLO Remix,https://www.youtube.com/watch?v=BXd62mMu1UY,12085990,True,1,2776766
14754,Stormzy,https://open.spotify.com/artist/2SrSdSvpminqmStGELCSNd,Mel Made Me Do It,https://www.youtube.com/watch?v=2litzsFCwkA,6834507,True,1,16325851
14755,Stormzy,https://open.spotify.com/artist/2SrSdSvpminqmStGELCSNd,Shut Up,https://www.youtube.com/watch?v=RqQGUJK7Na4,128232866,True,1,171348127
14756,Stormzy,https://open.spotify.com/artist/2SrSdSvpminqmStGELCSNd,I Dunno (feat. Dutchavelli & Stormzy),https://www.youtube.com/watch?v=SEXZai09LxI,57961370,True,1,118210528
14757,Stormzy,https://open.spotify.com/artist/2SrSdSvpminqmStGELCSNd,Ain't It Different (feat. AJ Tracey & Stormzy),https://www.youtube.com/watch?v=IMPr9XXGymA,39901819,True,1,147462183
14758,Young Dolph,https://open.spotify.com/artist/3HiuzBlSW7pGDXlSFMhO2g,Get Away,https://www.youtube.com/watch?v=9YdgldMKGGU,9460792,True,1,12843445
14759,Young Dolph,https://open.spotify.com/artist/3HiuzBlSW7pGDXlSFMhO2g,Love For The Streets,https://www.youtube.com/watch?v=vniH2wTzxrc,2319178,True,1,6572585
14760,Young Dolph,https://open.spotify.com/artist/3HiuzBlSW7pGDXlSFMhO2g,1 Scale (feat. G Herbo),https://www.youtube.com/watch?v=AbrkEck0BDw,1206547,False,1,85976236
14761,Young Dolph,https://open.spotify.com/artist/3HiuzBlSW7pGDXlSFMhO2g,Major (feat. Key Glock),https://www.youtube.com/watch?v=SdMW1Ya0nHM,121563483,True,1,107864944
14762,Young Dolph,https://open.spotify.com/artist/3HiuzBlSW7pGDXlSFMhO2g,100 Shots,https://www.youtube.com/watch?v=LN66A9bCF_U,127206277,False,1,87866655
14763,Young Dolph,https://open.spotify.com/artist/3HiuzBlSW7pGDXlSFMhO2g,Thats How,https://www.youtube.com/watch?v=Omf8qJZaG6Q,1465696,True,1,2704327
14764,Young Dolph,https://open.spotify.com/artist/3HiuzBlSW7pGDXlSFMhO2g,No Sense (feat. Key Glock),https://www.youtube.com/watch?v=zvgXz0us78M,7939348,True,1,43084615
14765,Young Dolph,https://open.spotify.com/artist/3HiuzBlSW7pGDXlSFMhO2g,Uh Uh,https://www.youtube.com/watch?v=kF_ueSUUsz4,887657,True,1,2574510
14766,Young Dolph,https://open.spotify.com/artist/3HiuzBlSW7pGDXlSFMhO2g,On the River (feat. Wiz Khalifa),https://www.youtube.com/watch?v=_bqMQqMBtQI,86973,False,1,65989116
14767,Young Dolph,https://open.spotify.com/artist/3HiuzBlSW7pGDXlSFMhO2g,Blind Fold,https://www.youtube.com/watch?v=1nsDGA7lE18,50161,False,1,2484801
14768,La Adictiva,https://open.spotify.com/artist/49EE6lVLgU8sp7dFgPshgM,JGL,https://www.youtube.com/watch?v=Mmrl-pZECX4,1074376,False,1,219495444
14769,La Adictiva,https://open.spotify.com/artist/49EE6lVLgU8sp7dFgPshgM,En Peligro de Extinción,https://www.youtube.com/watch?v=B4BDh41Y8hQ,689036979,True,1,243612085
14770,La Adictiva,https://open.spotify.com/artist/49EE6lVLgU8sp7dFgPshgM,El Amor de Mi Vida,https://www.youtube.com/watch?v=jOx0JEC_3P4,262450537,True,1,159548234
14771,La Adictiva,https://open.spotify.com/artist/49EE6lVLgU8sp7dFgPshgM,Escondidos,https://www.youtube.com/watch?v=mFSwwKWH4nY,134833812,True,1,94847783
14772,La Adictiva,https://open.spotify.com/artist/49EE6lVLgU8sp7dFgPshgM,"Después de Ti, ¿Quién?",https://www.youtube.com/watch?v=YWu9mB6X9Oc,886985896,True,1,190822202
14773,La Adictiva,https://open.spotify.com/artist/49EE6lVLgU8sp7dFgPshgM,Disfruté Engañarte,https://www.youtube.com/watch?v=veGSJvm7zRM,1937240,True,1,90219915
14774,La Adictiva,https://open.spotify.com/artist/49EE6lVLgU8sp7dFgPshgM,Lo Que Nunca Será,https://www.youtube.com/watch?v=5i4S0McGQoI,12674240,False,1,38007677
14775,La Adictiva,https://open.spotify.com/artist/49EE6lVLgU8sp7dFgPshgM,Hombre Libre,https://www.youtube.com/watch?v=qXC0cjUMgK4,20545954,True,1,99024522
14776,La Adictiva,https://open.spotify.com/artist/49EE6lVLgU8sp7dFgPshgM,Ya Solo Eres Mi Ex,https://www.youtube.com/watch?v=HtDhqU2cMnM,53585383,True,1,35856821
14777,La Adictiva,https://open.spotify.com/artist/49EE6lVLgU8sp7dFgPshgM,M En El Radar,https://www.youtube.com/watch?v=7sxyBH6z8LQ,1874279,True,1,4502135
14778,El Fantasma,https://open.spotify.com/artist/0my6Pg4I28dVcZLSpAkqhv,Fuera De Servicio,https://www.youtube.com/watch?v=hILcyfAu9SU,32924495,True,1,56573726
14779,El Fantasma,https://open.spotify.com/artist/0my6Pg4I28dVcZLSpAkqhv,El Bélico,https://www.youtube.com/watch?v=M6nL28uUcZw,3878106,False,1,133741529
14780,El Fantasma,https://open.spotify.com/artist/0my6Pg4I28dVcZLSpAkqhv,Cabrón y Vago - En Vivo,https://www.youtube.com/watch?v=TsGuAJc9z38,365169120,True,1,247521264
14781,El Fantasma,https://open.spotify.com/artist/0my6Pg4I28dVcZLSpAkqhv,Soy Buen Amigo,https://www.youtube.com/watch?v=8tN0v4f1f4A,69449379,True,1,92131266
14782,El Fantasma,https://open.spotify.com/artist/0my6Pg4I28dVcZLSpAkqhv,El Circo,https://www.youtube.com/watch?v=fP4mB1VFcYA,103932951,True,1,155418063
14783,El Fantasma,https://open.spotify.com/artist/0my6Pg4I28dVcZLSpAkqhv,Palabra de Hombre,https://www.youtube.com/watch?v=2pI8HBMayVw,287431531,True,1,184693964
14784,El Fantasma,https://open.spotify.com/artist/0my6Pg4I28dVcZLSpAkqhv,Agarra Tu Camino,https://www.youtube.com/watch?v=yrdcA8rZO48,33596357,True,1,44191321
14785,El Fantasma,https://open.spotify.com/artist/0my6Pg4I28dVcZLSpAkqhv,Equipo RR,https://www.youtube.com/watch?v=ila0Ars-Y_4,6411640,False,1,13232046
14786,El Fantasma,https://open.spotify.com/artist/0my6Pg4I28dVcZLSpAkqhv,En El Camino,https://www.youtube.com/watch?v=nDfNIxzD2v0,212815302,True,1,119675307
14787,El Fantasma,https://open.spotify.com/artist/0my6Pg4I28dVcZLSpAkqhv,Fuera de Servicio - En Vivo,https://www.youtube.com/watch?v=hILcyfAu9SU,32924495,True,1,20026142
14788,Macklemore & Ryan Lewis,https://open.spotify.com/artist/5BcAKTbp20cv7tC5VqPFoC,Can't Hold Us (feat. Ray Dalton),https://www.youtube.com/watch?v=2zNSgSzhBfM,1012205556,True,1,1741876368
